id,transcription,label
Ses03F_impro03_F023,"Oh, maybe. I don't know. I've been there so many times. I think it's--we're going to get married in Spain and then we're going to get married here.",0
Ses03F_impro03_M019,He's rich enough. Maybe you can rent out the Eiffel Tower for your--,0
Ses03F_impro03_M020,"Oh, Jesus.",0
Ses03F_impro03_M021,That's awesome. [LAUGHTER] Marriage.,5
Ses03F_impro03_F024,Yeah. I'm so excited. [LAUGHTER].,5
Ses03M_impro05a_F000,Can I help you sir?,1
Ses03M_impro05a_M000,Yes you can help me. Where is my luggage?,3
Ses03M_impro05a_F001,"Well, let me just check on that for you. Where are you coming--?",1
Ses03M_impro05a_M001,Yeah. You do that. I'm coming from Baltimore. You know where that is?,3
Ses03M_impro05a_F002,"Sir, yes it's in Maryland. It's okay...well, I'm...just let me check here.",1
Ses03M_impro05a_M002,I had eight hundred pounds of luggage.,3
Ses03M_impro05a_F003,Okay. Sir? Can you...if you just give me one moment and let me just check okay?,9
Ses03M_impro05a_M003,Okay. Check.,3
Ses03M_impro05a_F004,"Alright. And you're coming-- Wait, hold on sir. You're coming from Baltimore into LAX right?",9
Ses03M_impro05a_M004,Is it there?,3
Ses03M_impro05a_M005,Yes.,3
Ses03M_impro05a_F005,Okay and this is direct flight?,1
Ses03M_impro05a_M006,You don't know where we're at?,3
Ses03M_impro05a_M007,God.,3
Ses03M_impro05a_F006,I'm asking you if this is direct flight from Baltimore to LAX or if you have to stop--,9
Ses03M_impro05a_M008,You know I've been waiting here for four hours for my luggage,0
Ses03M_impro05a_M009,"and it's not here, they told me to go to this person, go to this person. Now I'm at this person.",0
Ses03M_impro05a_F007,You're at me and I'm going to try to help you out sir but you just have to cooperate with me--,1
Ses03M_impro05a_M010,Okay. What do you want?,3
Ses03M_impro05a_F008,How many pieces of luggage do you have checked in?,1
Ses03M_impro05a_M011,Eight. And they're all gone.,3
Ses03M_impro05a_F009,Eight pieces of luggage. Okay.,1
Ses03M_impro05a_M012,And what are you going to do about it? You going to call someone? You going to send me somewhere else?,3
Ses03M_impro05a_F010,No. I'm just going to check--,9
Ses03M_impro05a_M013,It's my mother's funeral tomorrow and the urn is in the suitcase.,3
Ses03M_impro05a_F011,I'm sorry sir.,1
Ses03M_impro05a_M014,Yeah.,3
Ses03M_impro05a_F012,I'm very sorry but let's check on this immediately. This is definitely an emergency. It seems--,1
Ses03M_impro05a_M015,What am I going to do tomorrow without the urn?,0
Ses03M_impro05a_F013,Sir it seems to me that your luggage is um- is not here,0
Ses03M_impro05a_M016,"Oh, oh, that's a good deduction.",3
Ses03M_impro05a_F014,Yes--it is,1
Ses03M_impro05a_M017,"Sherlock Holmes. God, where's my luggage?",3
Ses03M_impro05a_F015,"Sir, Please please, I would ask you to just calm down for a second--",9
Ses03M_impro05a_M018,Calm down? It's my mother's funeral tomorrow. I'm the one responsible for this.,3
Ses03M_impro05a_F016,"Okay. We will find your luggage. Apparently because it somehow...what flight you were taking, you were on Delta?",1
Ses03M_impro05a_M019,Yes. You are a Delta representative.,0
Ses03M_impro05a_F017,"Yes, I am.",0
Ses03M_impro05a_M020,What is the matter with you?,3
Ses03M_impro05a_F018,"Sir, I just...you need to calm down is what needs to happen right now.",3
Ses03M_impro05a_M021,Don't yell at me.,3
Ses03M_impro05a_F019,"Okay. I'm not. I'm sorry, I am being--",9
Ses03M_impro05a_F020,"calm. Sir, okay basically what- what's going to happen here is you're going to give me your contact information and we will contact you--",9
Ses03M_impro05a_M022,Oh my God. I think a blood vessel burst in my head.,3
Ses03M_impro05a_F021,"Please, please",1
Ses03M_impro05a_F022,"sir, listen to me. Your luggage is still in Baltimore.",0
Ses03M_impro05a_M023,What?,3
Ses03M_impro05a_F023,Okay. We can get it here in about seven to ten business days.,1
Ses03M_impro05a_M024,What? Are you kidding me?,3
Ses03M_impro05a_F024,"Yes. Well, because--",1
Ses03M_impro05a_M025,Give- Give me your manager right now.,3
Ses03M_impro05a_F025,I am the manager sir.,1
Ses03M_impro05a_M026,"You're the manager? You don't know where you work for, you don't know where you're at and you're the manager?",3
Ses03M_impro05a_F026,Sir I know where I work for but I was checking because you cannot--,0
Ses03M_impro05a_M027,Whose daughter are you?,3
Ses03M_impro05a_F027,Sir?,9
Ses03M_impro05a_M028,Sir. Sir. Sir. Sir,3
Ses03M_impro05a_F028,What is your name?,3
Ses03M_impro05a_M029,My name is Brent Caption.,3
Ses03M_impro05a_M030,Now what are you going to do about it?,5
Ses03M_impro08a_M000,Hello. This is Viacom Services. How can I help you?,1
Ses03M_impro08a_F000,"Hello? God finally somebody, look, this is ridiculous. I've been waiting online for like a half an hour now.",9
Ses03M_impro08a_M001,"I'm sorry ma'am, what can I help you with?",1
Ses03M_impro08a_F001,"Look my, my phone isn't working. I don't understand what's going on. I am trying to call out. I'm not receiving any calls",9
Ses03M_impro08a_F002,"and I need assistance with my...not only is my work phone, it's my home phone and look,",9
Ses03M_impro08a_F003,this is my business. This is how I make money is through my phone. It needs to be working. Can you please help me?,9
Ses03M_impro08a_M002,Okay. Can you give me the last four digits of your social security number so I can verify who I'm speaking with?,1
Ses03M_impro08a_F004,two two six six.,1
Ses03M_impro08a_M003,Okay. And your name is?,1
Ses03M_impro08a_F005,Olivia.,9
Ses03M_impro08a_M004,Olivia. Um. Okay. So how long has this problem been?,1
Ses03M_impro08a_F006,"This has been going on for the past two weeks. I called every single day. Nobody is helping me. You guys tell me the same thing over and over, call again, call again, call again--",9
Ses03M_impro08a_M005,So what exactly is the problem?,1
Ses03M_impro08a_F007,"I don't, I don't know what the problem is. That's what I want you guys to...why is my service not turned on? And I paid my bills on time. I don't understand.",9
Ses03M_impro08a_M006,Um- I think part of it has to do with the network being down. It's been having some trouble the last few weeks--,1
Ses03M_impro08a_F008,"Okay. Well that is, that is fine and all. I don't care. I really don't care because I want my phone to work that's all.",9
Ses03M_impro08a_F009,"That is I am paying you guys for service and I'm not getting any service. I get, I get just dropped calls all the time and now it's completely not working at all. I can't even call out, nine one one probably wouldn't even work.",9
Ses03M_impro08a_M007,I understand--we're not-,1
Ses03M_impro08a_M008,No. Okay. We're not charging you for any of these months. We're going to give you three months free.,1
Ses03M_impro08a_F010,Well you better. You better give me a whole freaking new phone that's what you better do.,9
Ses03M_impro08a_M009,We can give you a new phone--,1
Ses03M_impro08a_F011,I want a camera phone actually.,9
Ses03M_impro08a_M010,We can do that. We can do that. You just have to sign a one-year contract though with the--,1
Ses03M_impro08a_F012,"No, no, no... I'm done with these contract business because this is what can happen.",9
Ses03M_impro08a_F013,"You sign the contract and then down the line the phone doesn't work and you're stuck, you can't go to a new...no. No contracts for me. You give me a new phone.",3
Ses03M_impro08a_M011,"Besides, it's sort of out of hands at the moment----The whole electrical power outage.",9
Ses03M_impro08a_F014,I want to talk to a supervisor,3
Ses03M_impro08a_F015,I would like to talk to your supervisor. Obviously you're incompetent and don't understand what I'm asking.,3
Ses03M_impro08a_M012,"Um- Let me connect you to my supervisor. Actually, he's out right now so I'm supervisor until he comes back. Um-",1
Ses03M_impro08a_F016,What?,9
Ses03M_impro08a_M013,"So you could----speak with me some more, you could call back later on maybe.",1
Ses03M_impro08a_F017,That's ridiculous. You know?,9
Ses03M_impro08a_F018,"No I don't want to call back, you put me on hold for like hours and hours----and it's money, money, money, money and out of my pocket, out of my pocket--",9
Ses03M_impro08a_M014,I didn't put you on hold.,9
Ses03M_impro08a_M015,There are a lot of people calling us having problems. Every phone company is having the same problems ma'am,9
Ses03M_impro08a_F019,Every phone...every single phone company?,9
Ses03M_impro08a_M016,"Mmm hmmm. Mmm hmmm. The power outages, everything, hurricane Katrina. Everything's really messed up.",1
Ses03M_impro08a_F020,This is ridiculous.Well what are we supposed to do? We starve then because I can't use my phone cause,3
Ses03M_impro08a_F021,"I am a realtor and this is my business. People are calling me all the time but you know, and I don't have a land line. I can't afford to have a land line",3
Ses03M_impro08a_M017,don't you-,1
Ses03M_impro08a_M018,I'm really sorry ma'am. There's not----a lot we can do for it.,1
Ses03M_impro08a_F022,That you better be sorry.,3
Ses03M_impro08a_F023,Well you're not helping me at all. God this is so frustrating.,9
Ses03M_impro08a_M019,"What I can do for you, if you want to make a call right now I could contact you through our computer. I can call through my phone and you can speak through me.",1
Ses03M_impro08a_F024,What? No. That's way too complicated. Look--,9
Ses03M_impro08a_F025,you need to fix my phone. I don't care what you have to do--,9
Ses03M_impro08a_M020,I'm sorry it has to do with an electrical power outage and stuff--,1
Ses03M_impro08a_F026,"Well then go up the freaking pole and fix it like, you need to help me. You don't understand I'm in dire, dire need of a phone right now.",0
Ses03M_impro08a_M021,"Well, okay I'm going to give you a free phone card that you can use at any payphone and that's on us. Okay?",1
Ses03M_impro08a_F027,"Yeah yeah, woman going out in South Central on the payphone at night. Oh that's real safe.",9
Ses03M_impro08a_M022,"I'm, I'm sorry you chose to live there um--",1
Ses03M_impro08a_F028,"No, no, no. I didn't choose to live here. I work there. Okay? Yeah. work work work",9
Ses03M_impro08a_M023,Well I'm sure maybe there's a phone at work you could use.,1
Ses03M_impro08a_F029,"We can't call out. We can't make out-- line. I don't work, I work at another office.",9
Ses03M_impro08a_F030,A law firm. Thank you very much.,9
Ses03M_impro08a_M024,All right um--,1
Ses03M_impro08a_F031,"I work out of my home as a realtor and because I don't have a land line, I need a phone and because of now I don't have one I don't know what to do. And you're not helping me at all.",9
Ses03M_impro08a_F032,"In fact, give me your name sir, what's your name again?",9
Ses03M_impro08a_M025,My name is Sara.,1
Ses03M_impro08a_F033,Okay. Sara what?,9
Ses03M_impro08a_M026,Sara Brown.,1
Ses03M_impro08a_F034,"Sara Brown. Sara Brown, um- yeah, I'm going to get off the phone with you. And then I'm going to call back and I'm going to give your supervisor your name because you're obviously incompetent to work here.",9
Ses03M_impro08a_M027,"You know maam, we record this conversation so anything you say can be proven in a law of court so keep that in mind.",1
Ses03M_impro08a_F035,"What are you, what are you a police officer now? You know, like I'm done, I'm over it. Goodbye and I hope that you lose your job.",9
Ses03F_impro06_M000,How you doing?,1
Ses03F_impro06_F000,Okay.,4
Ses03F_impro06_F001,Yeah. Wow.,4
Ses03F_impro06_M001,We're all going to miss him.,1
Ses03F_impro06_F002,"Mmm hmm. I never knew it was going to be this hard, you know.",4
Ses03F_impro06_F003,It's weird 'cause it's like you expected it to happen and eventually-,4
Ses03F_impro06_F004,"he had cancer, you know?",4
Ses03F_impro06_F005,"They thought he got--would get better and he did, and then it just- things turned bad.",4
Ses03F_impro06_F006,"Turned around for the worst, you know.",4
Ses03F_impro06_M002,"I didn't know him, Tricia, but uh- I heard that he was a great man.",4
Ses03F_impro06_F007,He was amazing.,4
Ses03F_impro06_F008,I loved that boy.,4
Ses03F_impro06_F009,"We did everything together, you know.",4
Ses03F_impro06_F010,"It's weird, I think. I feel so alone, you know? What am I going to do now? Now that he's gone.",4
Ses03F_impro06_F011,He's so young. It seems so--,4
Ses03F_impro06_F012,so wrong in so many ways.,4
Ses03F_impro06_F013,"His poor parents. You know, it's their only son.",4
Ses03F_impro06_M003,yeah.,1
Ses03F_impro06_F014,"Kind of a whole year. I mean, he suffered with this, this monster, this thing, this disease.",4
Ses03F_impro06_M004,"He was in chemo the whole time, right?",4
Ses03F_impro06_M005,And he just got that baseball scholarship.,4
Ses03F_impro06_F015,"I know. He was, he had so much going for him.",4
Ses03F_impro06_F016,"So handsome, so young, so gifted.",4
Ses03F_impro06_F017,So talented.,4
Ses03F_impro06_F018,"Such a sweet person, you know?",4
Ses03F_impro06_M006,How's his parents doing?,4
Ses03F_impro06_F019,Not very good.,4
Ses03F_impro06_F020,"Can you imagine, though, you know, as a parent, just losing a kid? Twenty-two years old.",4
Ses03F_impro06_F021,"It's weird, I kind of feel like part of me is gone now, you know?",4
Ses03F_impro06_F022,Because this other half was just kind of like ripped away.,4
Ses03F_impro06_M007,"You guys were pretty close, weren't you?",4
Ses03F_impro06_F023,"He was like, he was like my brother, you know.",4
Ses03F_impro06_F024,He was my brother.,4
Ses03F_impro06_F025,"Just seems so unfair, is the way it is.",4
Ses03F_impro06_F026,"You know, he had that really pretty girlfriend for like about a year and-",4
Ses03F_impro06_M008,What was her name?,4
Ses03F_impro06_F027,Kelly. Kelly Uveny.,4
Ses03F_impro06_F028,They talked about getting married and--,4
Ses03F_impro06_M009,Trying to have a baby.,4
Ses03F_impro06_F029,"Yeah. But then when he got cancer and it got bad, you know, she just took off and-",4
Ses03F_impro06_F030,so I was there for him.,4
Ses03F_impro06_M010,Some people.,4
Ses03F_impro06_M011,"Yeah, but you were there all the hospital days. By his bed-",4
Ses03F_impro06_F031,"Yeah. God, I loved that kid.",4
Ses03F_impro06_M012,"So nice, so positive.",4
Ses03F_impro06_F032,yeah.,4
Ses03F_impro06_M013,We need more people like him.,4
Ses03F_impro06_F033,"Joe, do you think he knew I loved him?",4
Ses03F_impro06_M014,I don't know.,4
Ses03F_impro06_F034,"I never told him, I love you, but-",4
Ses03F_impro06_F035,I loved him so much.,4
Ses03F_impro06_M015,I don't know if Benny was smart like that- but-,4
Ses03F_impro06_M016,I'm sure he loved you too. He just didn't know it.,4
Ses03M_script03_2_M000,Yes. The real cause of that rile was Peter Burden.,1
Ses03M_script03_2_F000,"Oh, come on, you knew there was nothing in that.",1
Ses03M_script03_2_M001,I knew nothing of the sort. You took presents from him.,0
Ses03M_script03_2_F001,Presents? A trivial little broach.,3
Ses03M_script03_2_M002,Mmm Hmm. I remember it well. Bristling with diamonds in the worst possible taste.,0
Ses03M_script03_2_F002,Not at all. It was very pretty. I still have it and I wear it often.,0
Ses03M_script03_2_M003,You went out of your way to torture me over Peter Burden.,3
Ses03M_script03_2_F003,No I didn't. You made up the whole thing in your jealous imagination.,1
Ses03M_script03_2_M004,You must admit he was in love with you.,3
Ses03M_script03_2_F004,Just a little perhaps but nothing serious.,1
